random_type;p_value
c;7,20392054570906e-01
c;5,23347889558491e-01
c;1,50284905021550e-01
c;8,49764586948280e-02
c;3,33028921543251e-01
c;4,25810931791243e-01
c;1,86453847165007e-02
c;1,45386226456547e-01
c;2,21868781417487e-01
c;4,02215096872344e-03
c;6,63477164807883e-01
c;3,38291724204233e-01
c;4,22269269587695e-02
c;4,70176240529946e-01
c;5,02301971867601e-01
c;1,55499920470170e-03
c;8,16213591660084e-01
c;9,11087819259616e-01
c;2,15389120200204e-01
c;6,90809103367411e-01
c;9,93016177878151e-01
c;1,45591915891864e-01
c;5,64630353333796e-01
c;3,26028356011892e-01
c;9,14629317455243e-01
c;7,66958324981348e-01
c;4,51364110382239e-01
c;4,92351720191017e-01
c;2,23571226674366e-01
c;1,36460606300798e-02
c;3,21996686050036e-01
c;7,05975197761637e-01
c;7,93347646105686e-02
c;7,88318873366425e-01
c;2,07494132952739e-01
c;7,35626852520274e-01
c;7,92931451219741e-01
c;2,33831955871265e-01
c;8,77767645643414e-01
c;5,85450612034981e-01
c;7,30435832151212e-01
c;3,13875120930059e-02
c;4,34713342772328e-01
c;8,97783121808569e-01
c;4,86651423734041e-03
c;2,72591465986432e-01
c;4,07268266832468e-01
c;6,98822232458806e-02
c;1,94785735611513e-01
c;3,69247155260967e-02
c;6,94409404430672e-01
c;4,83732161855116e-01
c;7,35423585409512e-01
c;4,94314779872978e-01
c;8,20988635319205e-01
c;9,08360293378998e-01
c;7,00887679895073e-02
c;2,88125732671262e-01
c;1,74892889672601e-01
c;7,30868976699986e-02
c;9,91561608038571e-01
c;3,77999731304966e-01
c;3,37736385036348e-01
c;1,43900499422697e-01
c;3,46887925326633e-01
c;9,92296170298886e-01
c;1,82953228201982e-01
c;6,42991245776220e-01
c;3,74550185493932e-01
c;7,51949954505604e-01
c;5,88343994598329e-01
c;9,75520389095437e-02
c;1,20295972948015e-01
c;8,67225501680072e-01
c;2,57341895810457e-01
c;2,82591844519170e-01
c;9,10383459991163e-01
c;1,04957047461427e-02
c;1,33001931575900e-01
c;1,50024074529420e-01
c;7,86843568723382e-01
c;4,08093821825916e-01
c;6,71963907886913e-01
c;9,10344157128580e-01
c;8,23498040697900e-01
c;3,57245059913646e-01
c;2,09209586861407e-01
c;9,95986097019004e-01
c;7,21417298493577e-01
c;1,21405110877738e-02
c;9,09217249722128e-01
c;6,53952925529806e-02
c;1,58575017452936e-01
c;5,93928460592690e-01
c;9,60155395029214e-01
c;2,74355913489729e-02
c;5,46370281744508e-01
c;2,05717537984335e-01
c;1,12708280478558e-01
c;4,74581301716833e-03
c;8,94386377083936e-01
c;9,93889357267554e-03
c;4,75647377678097e-02
c;8,23165004378628e-01
c;9,07909632049512e-01
c;8,02922312013446e-02
c;3,75623779038006e-01
c;5,14852260797373e-02
c;1,49392340163890e-01
c;9,91351195148378e-01
c;5,23264826906027e-01
c;7,75085541185652e-01
c;2,60117875267915e-01
c;3,51846108835569e-02
c;8,58988043545586e-01
c;2,44479898943328e-01
c;8,60927157728647e-01
c;7,68580377947906e-01
c;9,58841204495494e-01
c;9,32790334686025e-01
c;6,24481482117595e-02
c;2,33769240189129e-02
c;4,58685390132909e-01
c;1,20773454936939e-01
c;8,64775711559521e-01
c;2,67789099141096e-03
c;5,34902315785855e-02
c;2,55152673537894e-01
c;9,06118602804054e-02
c;1,31634095678032e-01
c;8,85700411040818e-01
c;2,04370100954386e-01
c;2,59479400222440e-01
c;6,93831850125748e-01
c;9,09836865980002e-01
c;3,36295268119228e-01
c;7,39451639310046e-01
c;9,80059355715884e-01
c;6,78719750716714e-01
c;7,91604351136553e-01
c;8,73068717228023e-02
c;6,61317803150861e-01
c;5,43745335971576e-03
c;7,10732882340798e-01
c;7,15779242652093e-01
c;2,76236154015374e-01
c;4,42767196441685e-02
c;6,27072870766929e-01
c;5,06204536503032e-01
c;7,99968599763670e-01
c;9,26504799475407e-01
c;2,41977515743848e-01
c;8,37685765153295e-02
c;6,79164889312535e-01
c;1,55199116271351e-01
c;6,17447427968327e-03
c;5,55601946376143e-01
c;4,19516734850779e-01
c;1,43666414416467e-01
c;2,96316070640094e-01
c;6,95658622234887e-01
c;9,12655599115672e-02
c;7,20543403007020e-01
c;1,68800514407610e-01
c;4,82558671888306e-01
c;9,33538484253790e-01
c;9,87232568775399e-02
c;4,84097863715828e-01
c;4,86623249264744e-01
c;5,73636438846747e-01
c;8,97421190767927e-01
c;7,47996336259306e-02
c;4,44893087751074e-01
c;4,64055745947360e-01
c;5,04382471248526e-01
c;9,67908601800411e-01
c;4,66541208546367e-01
c;9,65743713521151e-01
c;2,84051232600097e-01
c;6,56551541000516e-01
c;4,07175984741556e-01
c;7,92514569284970e-01
c;4,22425175396416e-03
c;6,52101206230813e-01
c;8,23779975559537e-01
c;1,41724641631765e-01
c;2,01067352090850e-01
c;9,18076508670714e-01
c;8,65039219279465e-01
c;2,51506181726040e-01
c;8,52649369524225e-01
c;9,16561559939088e-01
c;8,79687723015434e-01
c;3,26569624453325e-01
c;4,24235737674774e-01
c;6,88294610772466e-01
c;1,90275187767257e-01
c;8,99441336086663e-01
c;7,77530932000891e-01
c;3,04560967612801e-01
c;3,16754051233772e-01
c;7,18215301648202e-01
c;3,36396348967458e-01
c;1,50301565971657e-01
c;7,23638359700324e-02
c;6,26117813211416e-02
c;4,35703114666529e-01
c;4,56392809758237e-01
c;9,99302335955881e-01
c;8,06559363044125e-01
c;7,14960680545488e-02
c;5,11934935105407e-01
c;6,08713254375414e-01
c;2,39929073906733e-01
c;7,84592345920774e-02
c;5,02550856761015e-01
c;7,09431883018020e-01
c;4,57449115544738e-01
c;5,40685561517429e-01
c;2,10723184925846e-01
c;8,76979963353246e-01
c;7,12544650937331e-01
c;9,27150329053689e-01
c;6,58992606192958e-01
c;1,62056344907683e-01
c;5,98394007896321e-01
c;9,78674715504426e-01
c;4,37942807730998e-02
c;1,44853311369403e-01
c;7,80452086417006e-01
c;5,87572410758648e-01
c;7,69921342422003e-01
c;3,44636078353222e-01
c;8,39722645450749e-01
c;2,66313531476345e-01
c;7,81105731834563e-02
c;5,78453464342434e-01
c;8,33831060337801e-01
c;2,61072598334353e-01
c;1,29971065302897e-01
c;9,25382308702691e-01
c;5,42102437686162e-02
c;7,03579871373228e-01
c;3,46438365164039e-01
c;6,19819033589482e-01
c;1,67964495427019e-01
c;4,25637803061924e-02
c;1,84101751381144e-01
c;3,35507017091031e-01
c;8,62098544017438e-02
c;2,62295289746717e-02
c;9,17172245456031e-01
c;7,25253254595266e-01
c;4,82274037773651e-01
c;1,88978002641908e-01
c;9,84966782704167e-01
c;5,54330815984255e-01
c;8,78407066379450e-01
c;9,05561500007542e-01
c;4,56037881908399e-01
c;7,00241436718988e-05
c;4,94940821254733e-01
c;1,38273874384617e-01
c;7,77169013681106e-01
c;1,33733093816724e-02
c;8,92391267245429e-01
c;8,20468025459630e-01
c;1,41138704027433e-01
c;6,47131408759912e-01
c;7,74045224023518e-01
c;3,08811341389731e-01
c;7,33465104322578e-01
c;5,39278876749843e-02
c;7,79436954722977e-01
c;6,88702078719019e-01
c;6,56721761959544e-02
c;1,70280027786152e-01
c;5,01411247495006e-01
c;3,86690327643394e-01
c;9,68760825611479e-01
c;1,77528957916072e-02
c;4,47588979939108e-01
c;8,55230900299910e-01
c;4,42401278808629e-01
c;6,99767145647293e-01
c;6,25122319407569e-01
c;3,25477790756681e-01
c;5,05089554418816e-01
c;8,51371727724453e-03
c;9,48324511648941e-01
c;4,28666294695519e-02
c;3,90643267456199e-02
c;5,84240876506502e-01
c;2,33399658442844e-01
c;7,38361643777948e-01
c;1,74416337470530e-01
c;1,92947484330814e-01
c;3,26277843706883e-01
c;5,42459822034296e-02
c;6,21477450495375e-01
c;8,67644693126932e-01
c;9,88497534029787e-01
c;7,20935865545142e-01
c;9,42169184326853e-01
c;8,16231340420717e-01
c;7,65766188208372e-01
c;4,53692408118799e-01
c;9,11208720655825e-01
c;9,78512790945054e-01
c;3,28590569996050e-01
c;4,61647968109683e-01
c;4,74681564630322e-01
c;5,88393732173430e-01
c;7,91151886738574e-01
c;1,54639090341809e-01
c;6,40717202193539e-02
c;6,94878757950118e-01
c;3,94032650832823e-01
c;1,50693619238819e-01
c;3,56994397853255e-01
c;8,61086754391936e-01
c;9,94915669878644e-01
c;7,23030502613903e-01
c;9,88043509638938e-01
c;9,60086228406171e-01
c;1,74572632574952e-01
c;5,61581297726727e-01
c;5,63299119986146e-01
c;2,52965122842309e-01
c;3,56124216386753e-01
c;6,17548160300008e-01
c;7,82277841994391e-01
c;3,31421048263009e-01
c;9,44716517536376e-01
c;4,63108912737688e-01
c;8,56745318592082e-01
c;5,66361637160560e-02
c;4,76890990864833e-01
c;5,36370399911874e-01
c;1,53854262628428e-01
c;1,78080544843407e-01
c;2,56374331917161e-01
c;8,08592227410096e-01
c;1,11340206672199e-01
c;6,74654314446841e-01
c;1,26215609981803e-02
c;6,40651401725374e-03
c;7,38010615050573e-01
c;8,25614654569321e-01
c;4,95904885210097e-02
c;6,61349311717573e-01
c;1,54012358456056e-01
c;1,61393113990782e-01
c;7,16731364102748e-01
c;8,25403173780931e-01
c;6,71666998574206e-01
c;3,99822083682142e-01
c;8,95888160079185e-01
c;2,49609213510799e-01
c;6,55866698898256e-01
c;2,03901085625155e-01
c;6,34263070832815e-01
c;4,34862311969029e-01
c;5,27125393352141e-01
c;4,14856142718247e-01
c;6,16621387438252e-01
c;2,91508089660890e-01
c;8,02285155750263e-01
c;7,88367090617609e-01
c;5,27967436947029e-01
c;3,25403292104527e-01
c;8,63489436951209e-01
c;7,26552402453956e-01
c;3,10023100182861e-01
c;6,42683116963925e-01
c;8,93898992406251e-02
c;4,48660921360123e-01
c;3,92159934994907e-01
c;1,21108065058969e-01
c;8,36557192880237e-01
c;9,27138541660671e-01
c;1,43691990789411e-01
c;7,00129824545227e-01
c;7,12463936443872e-01
c;8,61621638119180e-01
c;1,18734907940468e-01
c;1,38233424171269e-01
c;6,42747748902817e-02
c;3,42523060395700e-02
c;5,39142406096665e-01
c;7,49461773870555e-03
c;7,67891920227951e-01
c;1,95921548054850e-01
c;2,85429432536541e-01
c;1,20293403867547e-01
c;7,40186261610574e-04
c;7,70169331576822e-01
c;1,72992592465895e-02
c;7,85417973477481e-01
c;9,81497938556353e-01
c;9,86098875803356e-01
c;1,64327957148985e-02
c;9,31845655217103e-02
c;5,93387535908792e-01
c;7,05274241704057e-01
c;4,84685674676060e-01
c;4,00098368085579e-01
c;5,44536013341478e-01
c;7,87947587197588e-01
c;1,55221868281666e-01
c;3,32805439434189e-01
c;6,63155203950709e-01
c;7,66056202576009e-01
c;6,24775376504741e-01
c;2,96651672008292e-01
c;5,43104989106254e-02
c;2,08366223831454e-01
c;2,31844227874752e-01
c;5,74554436470363e-01
c;5,37992486498794e-01
c;1,29377876614822e-01
c;5,78655729517149e-01
c;2,25982892523740e-01
c;2,91032259088027e-01
c;3,70635967446654e-01
c;5,59348775044990e-02
c;2,17196139198637e-01
c;2,98569330263208e-01
c;9,32216483073773e-01
c;3,68706891092646e-01
c;1,56362149461243e-01
c;7,46820186346389e-01
c;3,89969838782662e-01
c;2,90551594959628e-01
c;3,81571778482249e-01
c;3,22971966272963e-01
c;2,91457286738819e-01
c;9,64167968777432e-01
c;1,29489619535154e-01
c;4,07451459683471e-01
c;2,80492748088876e-01
c;8,16130072941195e-01
c;1,39312441355963e-01
c;2,14724412562384e-02
c;9,51593853959791e-02
c;6,58753352192087e-01
c;3,78010569816637e-01
c;4,38982258968468e-02
c;8,59006317533688e-01
c;9,52095343719381e-01
c;3,41863608084951e-01
c;3,24241758852918e-01
c;3,13242174796980e-01
c;7,18920697408716e-01
c;6,86981049790047e-01
c;1,34117825645395e-01
c;3,74532120595539e-01
c;1,39246156214404e-01
c;2,02339542040552e-01
c;8,18116841559910e-01
c;9,37142257609067e-01
c;7,90155935923019e-01
c;9,29276109282617e-01
c;7,58136610755676e-01
c;9,11331621777610e-01
c;9,26868291529329e-01
c;9,99594863024757e-01
c;2,80947665737719e-02
c;5,08189840989195e-01
c;3,31391628721167e-01
c;1,95844614420253e-01
c;2,96719561484614e-01
c;7,18801989005120e-01
c;9,40344457109519e-01
c;1,79679706195289e-02
c;2,55772631676306e-01
c;8,78704395176765e-01
c;6,13345340520265e-02
c;3,58922786053689e-01
c;6,80098009528792e-01
c;4,41660484298636e-01
c;5,43573036894013e-01
c;9,05545649469547e-01
c;1,84094334411214e-01
c;2,65792167945017e-01
c;4,61378167553070e-01
c;6,94775297383689e-01
c;3,87798606898320e-01
c;2,47497694448707e-01
c;2,85611448127236e-01
c;6,14491900119826e-01
c;7,55508454543040e-01
c;4,33295040059240e-01
c;4,04407985946881e-01
c;1,57820057739380e-01
c;5,41484319311684e-01
c;6,34444580407907e-01
c;5,43381159236439e-01
c;3,67443627755478e-01
c;4,02322565368669e-01
c;5,76728667255067e-01
c;2,11907588032054e-01
c;2,31603930590244e-01
c;3,40028359870476e-01
c;8,13810413552933e-01
c;7,21189920490167e-01
c;8,59110055323464e-01
c;9,89604280188477e-01
c;5,46876680683876e-01
c;2,20682531948550e-01
c;6,63295867708892e-02
c;1,20444345170692e-02
c;9,22311204026987e-01
c;3,52415707450872e-01
c;2,22192812201431e-01
c;3,72341176797293e-01
c;7,30823898894969e-01
c;8,67873939118757e-01
c;1,55135177042173e-01
c;1,50902030544440e-01
c;3,73643624188640e-02
c;7,66862398828267e-01
c;9,38256433592659e-01
c;9,14402083915192e-01
c;9,49194291963589e-01
c;7,46012374715680e-03
c;3,43901791390840e-01
c;2,28337961916733e-01
c;9,30743478367624e-01
c;5,49227444852514e-01
c;1,96376688263496e-01
c;2,09514121952057e-01
c;6,62933774250706e-01
c;7,12312174349098e-01
c;1,53287473612508e-01
c;1,91596376958307e-01
c;1,40587812049112e-01
c;8,40669093091215e-01
c;1,39693967664488e-01
c;4,17416294914856e-01
c;3,42877159602709e-01
c;7,66934166562885e-01
c;8,00835829742832e-01
c;5,23205578149317e-01
c;4,15532923944875e-01
c;3,53915254696956e-01
c;5,43393166769092e-01
c;6,11904000500345e-02
c;3,13441606525968e-01
c;9,38056371534482e-02
c;6,36429693409864e-01
c;6,76182568159009e-01
c;5,78244308263943e-01
c;8,89276290679594e-01
c;5,15930717631449e-01
c;4,81822967678281e-01
c;2,59000626385302e-01
c;3,65667143681999e-02
c;6,70293410924685e-01
c;4,07175417640875e-01
c;3,44056410147128e-03
c;4,41156679030051e-01
c;4,58589647768757e-01
c;7,61756367730192e-01
c;4,00290585607484e-01
c;8,80742003773551e-01
c;9,32235006679031e-01
c;1,51337745379167e-01
c;9,56490291875819e-01
c;2,95582943812384e-01
c;2,55873547597529e-01
c;8,91208117181103e-01
c;4,72237058218904e-01
c;5,09657414693638e-01
c;6,43783258951926e-01
c;5,01670763368170e-01
c;6,82563629333056e-03
c;5,54530648883116e-01
c;2,17231918744307e-01
c;9,83878828951770e-01
c;4,62475004134621e-01
c;2,62491182544028e-01
c;8,13750600502593e-01
c;2,16518997535154e-01
c;9,86653174374272e-01
c;5,77177318979913e-02
c;8,63518990156780e-01
c;8,73175215432308e-01
c;3,08913316515195e-01
c;3,19015128498230e-01
c;6,75425611019359e-01
c;4,44849517454465e-01
c;2,86005490545222e-01
c;8,47436590269115e-02
c;4,55862497559106e-01
c;6,58522657603893e-01
c;3,70022860235496e-01
c;1,90152973844434e-01
c;3,96735402680253e-01
c;9,00538102097334e-01
c;7,33515469415180e-01
c;3,07407728122095e-01
c;1,66820873919455e-01
c;1,52571283654318e-01
c;2,05809286743022e-01
c;1,54315485426681e-02
c;4,02633105873664e-01
c;6,40673811069072e-01
c;9,65887923005782e-02
c;2,15087324754595e-01
c;7,65342239549377e-02
c;7,32894368995116e-01
c;7,65224260175743e-01
c;7,07492420185831e-01
c;5,72931853424810e-01
c;6,99496827201385e-01
c;4,70341666000643e-01
c;8,98701011168702e-01
c;4,52323667537325e-01
c;6,94135381534428e-01
c;6,10525780138982e-01
c;1,68491877975119e-01
c;5,17137702619444e-01
c;8,08082358830627e-02
c;2,47809886682714e-01
c;5,39577253380574e-01
c;7,01356445821046e-01
c;4,93291390916862e-01
c;6,34069148275233e-01
c;8,71908968459563e-01
c;2,62556639868434e-01
c;6,88200573002944e-01
c;8,65923438578677e-02
c;9,42389250264759e-01
c;1,11688189808541e-01
c;5,86669938023025e-01
c;5,77988178486167e-01
c;8,50590750654316e-01
c;7,63470124103679e-01
c;4,77568479479515e-01
c;1,70670978753533e-01
c;7,54266306388396e-01
c;3,88620405363080e-01
c;6,45593737610518e-01
c;7,86712958992430e-01
c;1,05399907862832e-01
c;8,79863784076609e-02
c;5,08385899108836e-02
c;9,55231895350609e-01
c;3,39444791612635e-01
c;2,08841090502160e-01
c;8,85375986151631e-01
c;4,38308163012255e-01
c;1,23800113794452e-01
c;5,97603184321968e-01
c;3,26537414348774e-01
c;2,73437839190939e-01
c;9,36983537226185e-01
c;2,06075524653316e-01
c;8,73159688635974e-01
c;7,91883273878182e-01
c;8,07058850967503e-01
c;9,84984701198382e-01
c;5,97223313269054e-01
c;1,33761921330679e-01
c;8,28906442310761e-01
c;5,30221691486712e-01
c;6,57039279892194e-01
c;9,23570527718483e-01
c;2,86132478291934e-01
c;5,54687741237531e-01
c;4,38669861971445e-01
c;4,30639777583802e-01
c;7,26145481676381e-02
c;2,85376265527448e-01
c;9,90471670822896e-01
c;6,88784252561020e-01
c;4,62087570322145e-01
c;7,72342604518694e-01
c;7,91771458952607e-01
c;4,21017388193890e-01
c;6,41919792890907e-01
c;6,89529539232150e-01
c;9,47466650663358e-01
c;5,50964967730000e-01
c;9,34611071330334e-02
c;3,92477092764239e-01
c;2,67863055222023e-01
c;1,83231505619483e-01
c;7,69313990572341e-01
c;4,34112666499361e-01
c;4,93053445197404e-01
c;7,47020030170960e-01
c;4,09335599423260e-01
c;2,10567093804141e-01
c;8,70900250623391e-01
c;2,51375358303183e-01
c;8,77032787073766e-01
c;3,57053847638724e-01
c;1,47379770776473e-01
c;4,88883326967088e-01
c;4,96365996911417e-01
c;7,13715312926777e-01
c;9,65801440933343e-01
c;9,58030019951925e-01
c;8,80731568723303e-01
c;5,78791850368855e-01
c;4,01629570480648e-02
c;6,75392074552158e-01
c;1,86188510779816e-01
c;2,12586144682536e-01
c;8,78089478193175e-01
c;3,26478949640730e-02
c;1,77248692041242e-01
c;6,77141318277514e-01
c;1,09931022746095e-01
c;7,22801339136677e-01
c;4,38478445356429e-01
c;3,73386505725522e-01
c;7,94785474157321e-01
c;9,82344201477849e-01
c;8,15640198195023e-01
c;4,03364523304020e-01
c;2,51825350907442e-01
c;9,18443505919073e-01
c;5,87983409071058e-01
c;1,12152485088012e-02
c;6,41036461283544e-01
c;5,08500877942058e-02
c;1,87027123880514e-01
c;5,21266548727474e-01
c;5,74761664051294e-02
c;4,01075343541878e-01
c;9,37045077548297e-01
c;6,82677236257539e-01
c;1,57019460519182e-01
c;2,24881178105770e-01
c;6,21254623577381e-01
c;3,48365382638378e-01
c;3,34807711275139e-01
c;5,26669986781154e-01
c;8,77672771984945e-01
c;3,34895442182079e-01
c;6,23501536100428e-01
c;1,41226179775444e-01
c;6,27859844072674e-01
c;3,64653592154717e-01
c;8,71954493975640e-01
c;2,89273394327456e-01
c;8,79809722612294e-01
c;2,91404062013443e-01
c;8,77933282996525e-01
c;7,05978862744691e-02
c;1,55560935780457e-01
c;8,47865868028158e-02
c;4,12561438720858e-01
c;6,72022137518781e-01
c;8,28291462897497e-01
c;3,02340351892858e-02
c;3,17609289025083e-01
c;5,87116393488168e-01
c;4,40991915736881e-01
c;1,77979247951852e-01
c;8,40587821015397e-02
c;9,98372372919338e-01
c;7,18903234164312e-01
c;1,93610480311225e-01
c;7,92510356717394e-01
c;2,56319387020306e-01
c;7,96867963256925e-01
c;7,79636148939526e-02
c;5,62497412812585e-01
c;8,06091675644575e-01
c;7,37492461682893e-01
c;5,78259511836685e-01
c;4,66774388695823e-01
c;1,77842635940651e-01
c;2,68076830764332e-03
c;3,55977786603643e-01
c;6,38529162161574e-01
c;2,18540726277201e-01
c;2,49895249588181e-01
c;1,99916723772009e-01
c;4,11634805420214e-01
c;6,20405394278717e-01
c;6,39626706513943e-01
c;8,56498613838730e-01
c;1,41139801365303e-01
c;1,57546423398118e-01
c;7,46693616007380e-01
c;2,25746931810048e-01
c;1,84043929214104e-01
c;1,93139739724052e-01
c;9,17586613625998e-01
c;6,20869215931484e-01
c;7,43915736967198e-01
c;6,70490145381074e-01
c;3,86924361257449e-01
c;6,33127131676365e-01
c;8,25002064687751e-01
c;6,10133679409102e-01
c;3,74414674063185e-01
c;2,92293749657873e-01
c;8,71731258698254e-01
c;2,09917338832509e-01
c;5,80495707057146e-01
c;3,45576752411231e-01
c;2,58659780308952e-02
c;5,36427238693063e-02
c;1,85636141147421e-01
c;6,00975896683298e-01
c;5,76407486270517e-02
c;7,86668035186961e-03
c;3,68570983833707e-03
c;3,53527988633762e-01
c;1,83567686018736e-01
c;2,84714883019856e-01
c;1,59526841001252e-01
c;6,04861830145590e-01
c;7,48818733486187e-02
c;1,46142203350589e-02
c;5,20411104593284e-01
c;4,07820028736917e-01
c;8,54262039462992e-02
c;3,66336801969944e-01
c;7,09722332294521e-01
c;2,88427154350298e-02
c;6,37976273707586e-01
c;6,21407590169641e-01
c;6,03192921775015e-01
c;2,01171368862050e-02
c;6,19297028625412e-01
c;4,43015524374049e-01
c;2,88946465467676e-01
c;4,91029229396489e-01
c;6,61212854311642e-01
c;9,67962139206765e-01
c;1,56792216695711e-03
c;6,29891553391487e-01
c;1,48613127906193e-01
c;1,12259039666830e-02
c;4,80056024907990e-01
c;7,37750896507175e-01
c;8,77078824203360e-01
c;9,52830026931462e-01
c;2,04064832574611e-01
c;3,55224545961655e-01
c;6,94432687025753e-01
c;2,70090120342276e-01
c;6,95858360679414e-01
c;2,38501960210158e-01
c;4,52706945661173e-01
c;4,77486571770566e-01
c;3,29337364172697e-01
c;1,03072841301618e-01
c;9,37332341002605e-01
c;7,78164043098358e-01
c;7,41583630255259e-01
c;4,18406149462688e-01
c;7,40410586940243e-01
c;5,75160351670324e-02
c;3,85930799902613e-01
c;8,72231446085825e-01
c;4,40867752459966e-01
c;3,76577104934603e-01
c;5,09618440621835e-01
c;2,15304860420675e-02
c;3,44384318221094e-01
c;7,77565266249234e-01
c;6,70619074128795e-01
c;3,62173916911806e-01
c;8,62877735700045e-01
c;3,01226875778932e-01
c;8,61940611964361e-01
c;4,21919934027021e-01
c;4,94490091702312e-01
c;8,55975245975662e-01
c;6,55957713610411e-01
c;5,13280476358998e-02
c;5,96528433016224e-01
c;1,95444799421491e-01
